Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/7ba9b208_e504_4294_8a62_a5ee00c75b12/preview_1864_1007_2055_A.jpg,figure,"No: 1864,1007.2055",,,,Lower part of limestone figure; feet and plinth.,,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus (?),Excavated/Findspot: Acropolis (Kamiros),limestone,,,,Height: 4 centimetres max ; Width: 8 centimetres,,"Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.2055",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/10_15/367a768d_1935_476d_ac85_a3df0100ec8b/preview_01518375_001.jpg,figure,No: null,,,,"Leopard or large cat in white marble. Represented having just caught a bird. Holding down bird with forepaws and looking up. Rough plinth and support below belly. Rough surface. Remains of yellow paint on hide. Marks of drill. Part of right hind leg and tail, part of ears, head of bird and part of plinth broken off; head of cat fastened on. Somewhat stained.",,,,,,,Hellenistic,332BC - 200BC,Made in: Greece,Found/Acquired: Naukratis (?),marble,,,,Length: 55 centimetres; Thickness: 11 centimetres; Width: 13 centimetres,,"Part of a group of finds originally from Naukratis, including another marble cat sculpture, acquired from the nearby town of Damanhur. Another group of 20 cat fragments in marble and limestone, many in the same style and possibly the same sculptor, are in the British Museum (GR 1905,0612.1 - 20). These include a base with a dedication to Boubastis. The British Museum examples were purchased by Flinders Petrie, from a dealer in Cairo who gave it a  Bubastis provenance. Petrie later writes Naukratis as a probable origin. Other limestone and terracotta figures of cats dedicated to Bubastis have been found in the recent, unpublished, excavations of an early Ptolemaic temple sanctuary at Kom el-Dika in Alexandria. However, these cats are not of marble, are in a distinctly different style (see British Museum EA1945,1012.2 probably from  Kom el-Dika) and many are later than the 'Naukratis' example. The presence of cat sculptures in the Naukratis group, probably made by the same sculptor, in both imported marble and Egyptian limestone, suggest that these were all made in Naukratis, or less likely Alexandria.",Edgar 1903 / Greek sculpture.; Villing et al 2013-2015 / Naukratis: Greeks in Egypt (Phase 3),Not on display,,,mammal (cat); bird,,,,,,,,,,,,External,,,Miscellaneous number: CG27519; Miscellaneous number: JE31184 (Accession Number); Miscellaneous number: SR5/10434,,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/91cf9a59_0c40_44dd_9247_a5ee00c787d7/preview_1864_1007_2061_A.jpg,figure,"No: 1864,1007.2061",,,,Limestone figure of seated lion; tail curls on left; forequarters lost.,,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus (?),Excavated/Findspot: Acropolis (Kamiros),limestone,,,,"Height: 8.40 centimetres max ",,"Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,mammal,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.2061",,,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/0bc72937_7236_4d32_888a_a5ee00c7503f/preview_1864_1007_2053_B.jpg,figure,"No: 1864,1007.2053",,,,"Lower part of limestone figure on plinth; hem of chiton, feet and plinth.",,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus (?),Excavated/Findspot: Acropolis (Kamiros),limestone,,,,"Height: 5.50 centimetres max ",,"Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.2053",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/6_12/a9a5f633_2970_4997_a8e9_a3db00cbb3dd/preview_01237825_001.jpg,figure,No: null,,,,"Fragment of figure carved from marble; right toe and part of sandal of small statuette, on a base.",,,,,,,Hellenistic,330BC-30BC,Made in: Greece (?),Excavated/Findspot: Naukratis (?),marble,,,carved,Height: 3.40 centimetres; Length: 3.70 centimetres; Width: 2.20 centimetres,,,Villing et al 2013-2015 / Naukratis: Greeks in Egypt (Phase 3),Not on display,,,,,,,,,,,"Currently owned by: Museum of Fine Arts, Boston",1886,,Excavated 1884-1885. EEF by subscription.  Accession date: February 1886.,External,,,Miscellaneous number: Cls.Inv.76 (Accession number); Miscellaneous number: S.1316 (Stone ledger number),,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/7_12/793900ad_f11d_438a_9756_a3dc00d41975/preview_01292414_001.jpg,figure,No: null,,,,"White marble head described as a 'male figure', but more likely female, possibly an Aphrodite. Gap where a diadem in another material (metal?) would have fitted.",,,,,,,Hellenistic; Roman,330BC-200BC; 200BC - AD 200,Made in: Greece,Excavated/Findspot: Naukratis,marble,,,,Height: 4.20 centimetres; Thickness: 3.50 centimetres; Width: 3.60 centimetres,,"Oxford AN1886.449 would have had a diadem fitted, but is similar to 2nd century AD example with integral diadem in Cambridge described as an Aphrodite  (Budde & Nicholls 1964, 65, no. 102).",Villing et al 2013-2015 / Naukratis: Greeks in Egypt (Phase 3),Not on display,,,,Representation of: Aphrodite (?),,,,,,,,,,Excavated: 1884-1885,External,,,Miscellaneous number: AN1886.449 (Accession Number),,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/381dda4e_c27a_4465_9a11_a5ee00c77c08/preview_1864_1007_2058_A.jpg,figure,"No: 1864,1007.2058",,,,Limestone figure of seated lion; tail curls on left side; forequarters lost.,,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus (?),Excavated/Findspot: Acropolis (Kamiros),limestone,,,,"Height: 9.80 centimetres max ",,"Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,mammal,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.2058",,,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/ad23f2c6_a62e_4f30_9631_a5ee00c771f5/preview_1864_1007_2057_A.jpg,figure,"No: 1864,1007.2057",,,,"Limestone figure of pair of seated lions, side by side; the jaws injured, the feet, hind quarters, and plinths missing.",,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus,Excavated/Findspot: Deposit D&E (Kamiros),limestone,,,,"Height: 9 centimetres max ",,"BM Sculpture
Cf. the pairs of lions in Hittite art, e.g. Woolley, Carchemish, II, pl. B 26.; Attributed to Deposit between Walls D and E based on evidence from  Biliotti's marking on the object (excavation day on label), Biliotti's Kamiros diary, Kamiros tomb list, British Museum register. Description in Biliotti's Kamiros diary: Two lions adhering side by side, middle part of body.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,mammal,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,Excavated Monday 4 April 1864 (Biliotti's excavation day C[amirus] 8),Greek and Roman,,"1864,1007.2057",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/1_15/a2cd57c0_4623_4c3d_83ea_a3d600f8ece3/preview_01066864_001.jpg,figure,"No: 1886,0401.1526",,,,Upper torso of small marble figure of Aphrodite in a fine grained marble. Aphrodite stooping forward extending her right arm (towards her foot?). Fragment of the popular Sandalbinder type subject of Aphrodite Euploia (removing left sandal with right hand).,,,,,,,Hellenistic,200BC - 30BC,Made in: Greece,Excavated/Findspot: Sanctuary of Apollo (Naukratis),marble,,,,"Height: 7 centimetres max ",,"Close Ptolemaic parallel from Egypt (Cairo CG27456), 2nd century BC from Knossos (British Museum GR 2000,0522.1) and two examples from the Temple of Aphrodite and the Temple of Dionysos, Cyrenaica dated between 100 BC and AD 100 (GR 1861,1127.51	; GR1861,1127.119).",Villing et al 2013-2015 / Naukratis: Greeks in Egypt (Phase 3),Not on display,,,classical deity,Representation of: Aphrodite/Venus,,,,Donated by: Egypt Exploration Fund,,,,1886,,,Greek and Roman,,"1886,0401.1526",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/11_10/bf6fdd8d_6b8d_472f_b671_a3e000a89cd1/preview_01575311_001.jpg,figure,"No: 1864,1007.2064",,,,Limestone figure of seated lion; tail curls on left side; hindquarters only.,,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus (?),Excavated/Findspot: Acropolis (Kamiros),limestone,,,,"Height: 6.80 centimetres max ",,"Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,mammal,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.2064",,,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/fd509170_2954_4bdf_9aa5_a5ee00c79aa7/preview_1864_1007_2063_A.jpg,figure,"No: 1864,1007.2063",,,,Limestone figure of seated lion; tail curls up on right side; forequarters lost.,,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus (?),Excavated/Findspot: Acropolis (Kamiros),limestone,,,,"Height: 6.20 centimetres max ",,"Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,mammal,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.2063",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_4/35035267_6b50_4d7d_9899_a3bb004fb3e7/preview_00301097_001.jpg,figure,"No: 1950,0726.2",,,,"Tutelary couple turned towards each other and sharing a seat. The god wears a cloak with clasp, and a tunic ending in a pleated skirt and boots (the uppers are not clear and the right ankle has a narrow band). The hair is in bands of curls, perhaps radiating from a lost chignon, and forms corkscrew points on the forehead from under a fillet; the long earrings have two or more stones. Part of one hand survives holding a double-handled drinking vessel resembling a 'kantharos', originally perhaps held in both hands. One leg with heel raised lies at a slant and both feet rest on the treasure pouring out as water from the pots below.
The goddess sits on the same level but the drapery on her left seems to rest on a higher surface; she wears a high-girt tunic and, from the left shoulder and very loosely, a long draped overgarment. The tunic, with its knotted fastening, slips from her right shoulder onto her upper arm. Her bare feet rest on the pot beneath her and on the water or treasure pouring from it. She has earrings like her consort's, a collar and bracelets. Her curled hairstyle resembles his but is knotted in the centre against a pointed tiara in front of a wreath; behind it rises a polos widening upwards and with a sawtooth band under a flat top. What may be a floral ornament or chignon on the side joins her head to a curving cornucopia, held in her left hand; its body has a vine-leaf enrichment, a horned animal head at the bottom and abundant fruit at the top. She stretches out a long-fingered right hand to rest just above her consort's lap and both arms have double bracelets.
Both sit on a throne with chair back, shouldered beside the goddess and with a turned leg below the god; they have almost identical sharp faces, staring open eyes, pointed and jutting chins and the lips appear parted. Between them a bearded old man with flowing chignon and a cloak tied to his back leans over the top of the seat, offering the god a small bag. A child with a short sleeveless cloak and anklets raises his head and reaches out for the goddess's right leg. On their right a dwarfish naked figure, with fangs pointing upward and clasping a pot, looks pathetically up; if the circular projection on his matted hair is the bottom of a spear or staff, there is no further evidence for it higher up the piece. The corresponding figure opposite is lost, save for an arm.",,,,,,,Kushan,2ndC-3rdC,Made in: Gandhara (Pakistan);  Made in: Pakistan,Found/Acquired: Takht-i-Bahi,stone; schist,,,carved,Diameter: 10.30 centimetres; Height: 27 centimetres; Width: 24.70 centimetres,,"Zwalf 1999:
See 99 for another type of couple drinking.",Koezuka (1994) / Masterpieces of Buddhist and Hindu Art from the British Museum; Zwalf 1996 / A Catalogue of the Gandhara Sculpture in the British Museum; Tokyo National Museum 2003a / Alexander the Great: East-West Cultural Contacts from Greece to Japan,Not on display,"Exhibited:
1994, Kyoto National Museum, Masterpieces of Buddhist and Hindu Sculpture from the British Museum
1994, Tokyo, Tobu Museum of Art, Masterpieces of Buddhist and Hindu Sculpture from the British Museum
2003, 5 Aug-5 Oct, Tokyo National Museum, ""Alexander the Great: East-West Cultural Contacts from Greece to Japan""
2003, 18 Oct-21 Dec, Kobe, Hyogo Prefectural Museum of Art, ""Alexander the Great: East-West Cultural Contacts from Greece to Japan""
2012 - , April -, London, BM, G68, Coins and Medals permanent gallery","1.Grey schist, broken and exfoliated.
2.Bottom flat with large rectangular tenon; sides worked. 
3.Back with horizontal chisel grooves, roughly rebated at sides and ending in a flat shelf below projecting heads which are flat behind. 
4.Mason's mark below god's left foot.",deity; child; gigantism/dwarfism; vessel; eating/drinking,Representation of: Hariti;  Representation of: Panchika,,,,Purchased from: Mrs Mary E Hammond,,,,1950,,,Asia,,"1950,0726.2",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/11_7/c3f72f38_b3bc_4980_ae69_a3e00077709f/preview_01566341_001.jpg,figure,"No: 1863,0213.3",,,,"Carved marble figure, preserved to mid-thigh. The face has a very pointed chin, an indent indicating a mouth, and a long nose with indents on either side indicating eyes. The pubic area appears to be unfinished, with a raised square at the groin with a smaller raised square on top preventing a positive identification of the sex. There appears to be a pair of roughly hewn breasts, uneven in size, near the armpit region of the torso. The arms are not clearly one on top of the other, as one appears to loop from shoulder to shoulder, with the other forearm incised directly above. The legs may have broken off during production, as they appear to have been reworked and rounded-off. The back depicts a waist, as well as a small raised rectangle at the buttocks.",,,,,,,Keros-Syros Culture,2800BC – 2300BC,Made in: Cyclades,Excavated/Findspot: Greece,marble,,,carved; incised,"Height: 22.20 centimetres; Width: 8.50 centimetres shoulders ",,"The pubic area appears to be unfinished, though it is perhaps intended to have been male, due to the raised square at the groin with a smaller raised square on top.
Fitton, J. L. 1999. 'Cycladic Art', second edition. London: BMP, p. 70, fig.71.
Blinkenberg, C. 1896, “Antiquités Prémycéniennes”, Mémoires de la Sociétié Royale des Antiquaires du Nord, 1-69. p. 20;",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,Lower legs missing.,,,,,,"Donated by: Percy Clinton Sydney Smythe, 6th Viscount Strangford",,,,1863,,,Greek and Roman,,"1863,0213.3",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/14_16/40a89efb_887e_4e27_bc7c_a3c401166e39/preview_00878938_001.jpg,figure,"No: 1805,0703.444",,,,"Torso of marble male figure, from neck to ankles, wearing scarab pendant bearing traces of gilt and mantle over left shoulder.",,,,,,,Hellenistic,100 BC - 30 BC,,,marble; gold,,,gilded,"Height: 18 centimetres max ",,"Cook 2011, nr. 253:
‘A small mutilated female figure.  The right breast is naked, the other parts are entirely covered with drapery.  It has a necklace, from which a scarabæus is suspended.  The lower part of the figure appears to have suffered from fire’ (Combe, manuscript note in his interleaved copy of the 1808 edition of the Synopsis, Department of Greece and Rome). Combe’s description served as the model for Ellis’s text, with the omission of the word ‘female’. Smith is surely correct in seeing the figure as male.
Bought from Byres in 1784 for 5 Scudi (TY 7/693), rendered by Townley as £1.3s. (TY 10/16).
In 1784 Townley compiled a list of ‘Articles to be sent from Mr Byres’ (TY 10/15), and on 18 August, Byres wrote from Rome enclosing a Bill of Lading. His letter (TY 7/693) included a list of the contents of the case, which was more extensive than Townley’s list. In addition to vases, terracottas, intaglios, and items in ivory and glass, there were nine items in marble or other stone, eight of which can be identified in the collection (among which 1805,0703.137; 1805,0703.113; 1805,0703.214; 1805,0703.66; 1805,0703.444). The ninth, ‘a large marble scarabeo about three inches diameter characters at the bottom’ (TY 10/15), described by Byres as ‘a Bagarozzi’, remains unidentified. It was charged by Byres at 4 Scudi (TY 7/693), rendered by Townley as 19s. (TY 10/16). Townley recorded the date of the transaction incorrectly as 1778 (TY 12/2), 1786 (TY 10/16), and other years as noted in the individual entries. The erroneous date of 1785 may be derived from Townley’s payment of the transport costs in April of that year (‘Union Catalogue’, fo. 75r).
Drawings: 
* Townley drawing 2010,5006.505.
Bibliography: 
- Synopsis of the Contents of the British Museum (1808), X.73; 
- A. H. Smith, A Catalogue of Sculpture in the Department of Greek and Roman Antiquities, British Museum, Vol. III (London 1904), 198-9, no. 2046.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,,,,,,Purchased from: Peregrine Edward Towneley,,,Previous owner/ex-collection: Charles Townley,1805,,,Greek and Roman,,"1805,0703.444",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/1_15/9e84945c_77e0_414c_af69_a3d600f8c809/preview_01066892_001.jpg,figure,"No: 1886,0401.1333",,,,Fragment of marble figure; right forearm and hand holding kantharos.,,,,,,,Classical Greek; Hellenistic,350BC - 300BC,Made in: Greece,Excavated/Findspot: Sanctuary of Apollo (Naukratis),marble,,,,"Length: 5.30 centimetres max ",,"Arm holding kantharos. The kantharos cup has a tall pedestal foot, high handles (lost, apart from attachment at the lip), pronounced lip with a wide bulging basin. The form likely dates to the late 4th century BC.",Villing et al 2013-2015 / Naukratis: Greeks in Egypt (Phase 3),Not on display,,,,,,,,Donated by: Egypt Exploration Fund,,,,1886,,,Greek and Roman,,"1886,0401.1333",,,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/60390355_a0ec_473d_96c7_a5ee00c6371e/preview_1864_1007_307_A.jpg,figure,"No: 1864,1007.307",,,,"Fragment of limestone female figure.
Lower half of draped figure, with bare feet on a high plinth. The right hand must have been raised, the left is pressed against the left thigh, fingers pointing downwards. Along the bottom of the chiton, which curves upwards, is a red painted border. Much repaired.",,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus,Excavated/Findspot: Acropolis (Kamiros),limestone,,,painted,"Height: 19.50 centimetres max ",,"BM Sculpture
Smith, no. 64.; Attributed to Kamiros Acropolis (specific deposit unknown).  No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,,Greek and Roman,,"1864,1007.307",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/9_18/63eb8d2d_a5a7_4e71_8614_a3de01385f59/preview_01462140_001.jpg,figure,"No: 1864,1007.1014",,,,"Painted limestone figure of a sphinx.
Sphinx seated on a plinth; a full wig falls on the back and on the front of the shoulders. Long apron. Rounded features; the ears very large. The top of the wings broken away. The fore feet are not perforated. The tail is curled round the right haunch.",,,,,,,Cypriot,6thC BC,Made in: Cyprus (probably),Excavated/Findspot: Deposit D&E (Kamiros),limestone,,,painted,Height: 15.50 centimetres inc base ; Height: 12.60 centimetres; Length: 10.50 centimetres inc base ; Depth: 6 centimetres,,"BM Sculpture
Smith, no. 72;  Kinch, Fouilles de Vroulia, p. 16, fig. n 1. Poulsen, Orient u. frühgr. Kunst, p. 92, n. 5.; Attributed to Deposit between Walls D and E based on evidence from  Biliotti's Kamiros diary, Kamiros tomb list, British Museum register. Description in Biliotti's Kamiros diary: Sphinx white stone. No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,"Exhibited:
2014-2015, 13 Nov-13 Feb, Paris, Musee du Louvre, Rhodos: a Gate from and to the Eastern Mediterranean",,sphinx,,,,,Purchased from: Auguste Salzmann; Purchased from: Sir Alfred Biliotti,,,,1864,,Excavated Thursday 31 March 1864 (Biliotti's excavation day C[amirus] 6),Greek and Roman,,"1864,1007.1014",,,
https://media.britishmuseum.org/media/Repository/Documents/2016_4/20_12/7861de48_55c9_458e_a085_a5ee00c6458a/preview_1864_1007_308_B.jpg,figure,"No: 1864,1007.308",,,,"Lower part of a limestone draped female figure, broken off below the waist. The feet are together and bare on a plinth; the left hand holds a bird (head and body missing) against the left side. The lower edge of the chiton curves downwards. The back is worked flat.",,,,,,,Archaic Greek,560BC-500BC,Made in: Cyprus,Excavated/Findspot: Acropolis (Kamiros),limestone,,,,"Height: 14.20 centimetres max ",,"BM Sculpture
Smith, no. 65.; Attributed to Kamiros Acropolis (specific deposit unknown) based on evidence from Kamiros tomb list, British Museum register, Departmental Kamiros index card. No marking of excavation day visible on the object itself.

Attributions to find-spots are based on (1) Alfred Biliotti’s diary kept  during excavations at Kamiros between November 1863 and June  1864, which records the contents of two votive deposits and over 300  graves; (2) entries in the Museum Register, often stipulating the find- spots of individual objects excavated by Biliotti; (3) the Kamiros tomb list, produced around the same time as his entries in the Museum  Register. It lists the contents of each grave and votive deposit, along  with their corresponding registration numbers; (4) the Kamiros index  cards, written by Donald Bailey in the 1960’s. These mainly record the contents of graves from the Fikellura cemetery and are organised  according to tomb group; (5) the Kamiros well list, which is based upon the Kamiros tomb list with additions by Reynold Higgins and Virginia Webb. All archives are kept in the Department of  Greece and Rome. In addition, Viriginia Webb’s Archaic Greek Faience (1978) has been checked for attributions to Kamiros acropolis.",Sculpture / Catalogue of Greek Sculpture in the British Museum,Not on display,,,bird,,,,,From: Auguste Salzmann; From: Sir Alfred Biliotti,,,,1864,,Excavated Monday 18 April 1864,Greek and Roman,,"1864,1007.308",,,
